Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
130522296,0000000E2,false,Rx,0,8,F1,FF,E7,FC,FF,FF,FF,FF,
130523500,0000000E6,false,Rx,0,8,F1,FF,E7,FC,FF,FF,FF,FF,
130524728,0000000EA,false,Rx,0,8,81,FF,E7,FC,FF,FF,FF,FF,
130525936,0000000EE,false,Rx,0,8,F1,FF,E7,FD,FF,FF,FF,FF,
130527024,0000003AC,false,Rx,0,2,FE,CF,00,00,00,00,00,00,
130529104,0000001B3,false,Rx,0,8,FC,B8,00,F7,04,FF,80,E6,
130545400,0000001A6,false,Rx,0,8,41,00,40,00,3F,00,B0,F1,
130548048,000000281,false,Rx,0,2,D2,F3,00,00,00,00,00,00,
130549256,000000173,false,Rx,0,8,8B,FB,08,02,20,08,F2,D7,
130550340,0000002CA,false,Rx,0,2,66,6F,00,00,00,00,00,00,
130554916,0000000E4,false,Rx,0,8,3A,FC,88,82,22,FF,7F,8E,
130556060,00000012F,false,Rx,0,8,50,79,8A,DD,F2,05,33,0B,
130557156,000000199,false,Rx,0,6,12,FC,D3,7E,0A,A0,00,00,
130558156,00000019A,false,Rx,0,6,62,FC,90,7E,00,20,00,00,
130559152,00000019F,false,Rx,0,6,BE,FC,F6,7F,00,20,00,00,
130560296,000000289,false,Rx,0,8,27,F1,E0,E0,E1,00,0C,00,
130561388,00000018F,false,Rx,0,5,0A,80,F1,FF,FF,00,00,00,
130562332,0000001A1,false,Rx,0,5,FC,C6,00,00,81,00,00,00,
130563276,0000001C4,false,Rx,0,7,84,00,82,00,58,FF,FF,00,
130564356,0000001C5,false,Rx,0,7,86,00,80,00,58,FF,FF,00,
130565400,0000002BB,false,Rx,0,5,22,F1,83,00,F2,00,00,00,
130566404,000000302,false,Rx,0,7,FF,FF,0A,80,FF,FF,FF,00,
130581808,000000297,false,Rx,0,7,53,E6,F0,EC,F0,F0,FC,00,
130594144,0000002F9,false,Rx,0,6,00,FF,00,08,FF,F0,00,00,
130595308,0000000A5,false,Rx,0,8,E3,FA,07,68,80,5A,0B,F1,
130596396,0000002BF,false,Rx,0,3,A3,F1,16,00,00,00,00,00,
130608820,000000130,false,Rx,0,5,05,F0,FC,FF,FF,00,00,00,
130629128,0000001B3,false,Rx,0,8,FC,B8,00,F8,04,FF,80,E7,
130645428,0000001A6,false,Rx,0,8,41,00,40,00,3F,00,40,F3,
130648768,000000281,false,Rx,0,2,D5,F3,00,00,00,00,00,00,
130654868,0000000E4,false,Rx,0,8,0F,F7,88,82,22,FF,7F,8E,
130656008,00000012F,false,Rx,0,8,0D,7A,8A,DD,F1,05,33,0B,
130657104,000000199,false,Rx,0,6,D8,F7,C8,7E,0A,A0,00,00,
130658100,00000019A,false,Rx,0,6,E1,F7,B0,7E,00,20,00,00,
130659096,00000019F,false,Rx,0,6,43,F7,01,80,00,20,00,00,
130660260,000000289,false,Rx,0,8,9D,F3,E0,E0,E1,00,0C,00,
130661352,0000001A1,false,Rx,0,5,B3,CB,00,00,81,00,00,00,
130662296,0000001C4,false,Rx,0,7,84,00,82,00,62,FF,FF,00,
130663400,0000001C5,false,Rx,0,7,86,00,80,00,62,FF,FF,00,
130664456,0000002BB,false,Rx,0,5,05,F3,83,00,F2,00,00,00,
130672188,000000328,false,Rx,0,6,81,44,EF,11,0E,22,00,00,
130673424,0000005F8,false,Rx,0,8,13,FF,C0,78,FF,FF,FF,FF,
130694244,0000002BF,false,Rx,0,3,A3,F1,16,00,00,00,00,00,
130695412,0000000A5,false,Rx,0,8,C5,F0,0B,D8,80,2C,0B,F1,
130708816,000000130,false,Rx,0,5,05,F0,FC,FF,FF,00,00,00,
130712964,000000573,false,Rx,0,8,00,00,00,00,BC,0A,00,73,
130717572,0000003A0,false,Rx,0,8,FF,FF,C0,FF,FF,FF,FF,FC,
130729116,0000001B3,false,Rx,0,8,FC,B8,00,F9,04,FF,80,E8,
130745412,0000001A6,false,Rx,0,8,41,00,40,00,3F,00,D0,F4,
130748956,000000173,false,Rx,0,8,E3,F1,08,02,20,08,F2,D7,
130750036,000000281,false,Rx,0,2,D1,F3,00,00,00,00,00,00,
130754764,00000012F,false,Rx,0,8,50,7B,8A,DD,F1,05,33,0B,
130755936,0000000E4,false,Rx,0,8,3B,F2,88,82,22,FF,7F,8E,
130757036,000000199,false,Rx,0,6,49,F2,CC,7E,0A,A0,00,00,
130758036,00000019A,false,Rx,0,6,1D,F2,96,7E,00,20,00,00,
130759032,00000019F,false,Rx,0,6,9C,F2,01,80,00,20,00,00,
130760180,000000289,false,Rx,0,8,4E,F5,E0,E0,E1,00,0C,00,
130761272,00000018F,false,Rx,0,5,0A,80,F1,FF,FF,00,00,00,
130762212,0000001A1,false,Rx,0,5,08,C1,00,00,81,00,00,00,
130763156,0000001C4,false,Rx,0,7,84,00,82,00,6C,FF,FF,00,
130764248,0000001C5,false,Rx,0,7,86,00,80,00,6C,FF,FF,00,
130765292,0000002BB,false,Rx,0,5,6C,F5,83,00,F2,00,00,00,
130766300,000000302,false,Rx,0,7,FF,FF,0A,80,FF,FF,FF,00,
130781624,000000297,false,Rx,0,7,15,E7,F0,EC,F0,F0,FC,00,
130794848,0000000A5,false,Rx,0,8,14,F5,0B,A8,80,4A,0B,F1,
130795932,0000002BF,false,Rx,0,3,A7,F1,16,00,00,00,00,00,
130800896,0000003D3,false,Rx,0,2,00,00,00,00,00,00,00,00,
130801672,000000314,false,Rx,0,3,11,42,00,00,00,00,00,00,
130808816,000000130,false,Rx,0,5,05,F0,FC,FF,FF,00,00,00,
130809748,000000306,false,Rx,0,2,AC,F7,00,00,00,00,00,00,
130829100,0000001B3,false,Rx,0,8,FC,B8,00,FA,04,FF,80,E9,
130845428,0000001A6,false,Rx,0,8,41,00,40,00,3F,00,60,F6,
130848640,000000281,false,Rx,0,2,D3,F3,00,00,00,00,00,00,
130854768,00000012F,false,Rx,0,8,DE,7C,8A,DD,F1,05,33,0B,
130855944,0000000E4,false,Rx,0,8,3A,FC,88,82,22,FF,7F,8E,
130857048,000000199,false,Rx,0,6,E6,FC,D4,7E,0A,A0,00,00,
130858044,00000019A,false,Rx,0,6,90,FC,A1,7E,00,20,00,00,
130859040,00000019F,false,Rx,0,6,AC,FC,0A,80,00,20,00,00,
130860168,000000289,false,Rx,0,8,F4,F7,E0,E0,E1,00,0C,00,
130861260,0000001A1,false,Rx,0,5,FC,C6,00,00,81,00,00,00,
130862212,0000001C4,false,Rx,0,7,84,00,82,00,76,FF,FF,00,
130863308,0000001C5,false,Rx,0,7,86,00,80,00,76,FF,FF,00,
130864348,0000002BB,false,Rx,0,5,4B,F7,83,00,F2,00,00,00,
130894864,0000000A5,false,Rx,0,8,BC,FA,0B,D8,80,32,0B,F1,
130895952,0000002BF,false,Rx,0,3,A7,F1,16,00,00,00,00,00,
130908872,000000130,false,Rx,0,5,05,F0,FC,FF,FF,00,00,00,
130909804,0000003B0,false,Rx,0,2,FE,FF,00,00,00,00,00,00,
130912880,000000578,false,Rx,0,8,00,00,00,00,20,00,00,78,
130929092,0000001B3,false,Rx,0,8,FC,B8,00,FB,04,FF,80,EA,
130945400,0000001A6,false,Rx,0,8,41,00,40,00,3F,00,F0,F7,
130949080,000000173,false,Rx,0,8,6D,F6,08,02,20,08,F2,D7,
130950172,000000281,false,Rx,0,2,D6,F3,00,00,00,00,00,00,
130950960,0000002C4,false,Rx,0,8,89,2C,FF,64,64,64,00,F0,
130954752,00000012F,false,Rx,0,8,83,7D,8A,DD,F1,05,33,0B,
130955920,0000000E4,false,Rx,0,8,0F,F7,88,82,22,FF,7F,8E,
130957020,000000199,false,Rx,0,6,DB,F7,D3,7E,0A,A0,00,00,
130958016,00000019A,false,Rx,0,6,AD,F7,A6,7E,00,20,00,00,
130959012,00000019F,false,Rx,0,6,F9,F7,02,80,00,20,00,00,
130960164,000000289,false,Rx,0,8,F5,F9,E0,E0,E1,00,0C,00,
130961256,00000018F,false,Rx,0,5,0A,80,F1,FF,FF,00,00,00,
130962200,0000001A1,false,Rx,0,5,B3,CB,00,00,81,00,00,00,
130963144,0000001C4,false,Rx,0,7,84,00,82,00,80,FF,FF,00,
130964224,0000001C5,false,Rx,0,7,86,00,80,00,80,FF,FF,00,
130965268,0000002BB,false,Rx,0,5,BE,F9,83,00,F2,00,00,00,
130966304,000000302,false,Rx,0,7,FF,FF,0A,80,FF,FF,FF,00,
130981376,000000297,false,Rx,0,7,D0,E8,F0,EC,F0,F0,FC,00,
130994868,0000000A5,false,Rx,0,8,F1,F0,0F,E8,80,38,0B,F1,
130995956,0000002BF,false,Rx,0,3,A7,F1,16,00,00,00,00,00,
130999564,0000003AF,false,Rx,0,4,F5,C7,A1,E1,00,00,00,00,
131000452,000000377,false,Rx,0,3,8A,FE,60,00,00,00,00,00,
131008808,000000130,false,Rx,0,5,05,F0,FC,FF,FF,00,00,00,
131029104,0000001B3,false,Rx,0,8,FC,B8,00,FC,04,FF,80,EB,
131045396,0000001A6,false,Rx,0,8,41,00,40,00,3F,00,80,F9,
131048620,000000281,false,Rx,0,2,CE,F3,00,00,00,00,00,00,
131054908,0000000E4,false,Rx,0,8,3B,F2,88,82,22,FF,7F,8E,
131056048,00000012F,false,Rx,0,8,DE,7E,8A,DD,F2,05,33,0B,
131057148,000000199,false,Rx,0,6,23,F2,D1,7E,0A,A0,00,00,
131058144,00000019A,false,Rx,0,6,CD,F2,88,7E,00,20,00,00,
131059140,00000019F,false,Rx,0,6,68,F2,06,80,00,20,00,00,
131060292,000000289,false,Rx,0,8,4F,FB,E0,E0,E1,00,0C,00,
131061384,0000001A1,false,Rx,0,5,08,C1,00,00,81,00,00,00,
131062332,0000001C4,false,Rx,0,7,84,00,82,00,8A,FF,FF,00,
131063436,0000001C5,false,Rx,0,7,86,00,80,00,8A,FF,FF,00,
131064480,0000002BB,false,Rx,0,5,99,FB,83,00,F2,00,00,00,
131065576,000000567,false,Rx,0,8,00,00,00,00,20,00,00,67,
131094864,0000000A5,false,Rx,0,8,65,F5,0D,D8,80,3A,0B,F1,
131096180,0000002BF,false,Rx,0,3,A7,F1,16,00,00,00,00,00,
131106664,00000032E,false,Rx,0,8,FF,FF,FF,59,B9,FF,FF,3F,
131107920,000000510,false,Rx,0,8,00,00,00,00,FF,FF,00,10,
131109004,000000130,false,Rx,0,5,05,F0,FC,FF,FF,00,00,00,
131129076,0000001B3,false,Rx,0,8,FC,B8,00,FD,04,FF,80,EC,
131145404,0000001A6,false,Rx,0,8,41,00,40,00,3F,00,10,FB,
131149076,000000173,false,Rx,0,8,8B,FB,08,02,20,08,F2,D7,
131150156,000000281,false,Rx,0,2,D5,F3,00,00,00,00,00,00,
131154904,0000000E4,false,Rx,0,8,3A,FC,88,82,22,FF,7F,8E,
131156052,00000012F,false,Rx,0,8,DF,70,8A,DD,F2,05,33,0B,
131157152,000000199,false,Rx,0,6,37,FC,C3,7E,0A,A0,00,00,
131158148,00000019A,false,Rx,0,6,F9,FC,A7,7E,00,20,00,00,
131159144,00000019F,false,Rx,0,6,04,FC,F5,7F,00,20,00,00,
131160308,000000289,false,Rx,0,8,9C,FD,E0,E0,E1,00,0C,00,
131161400,00000018F,false,Rx,0,5,0A,80,F1,FF,FF,00,00,00,
131162344,0000001A1,false,Rx,0,5,FC,C6,00,00,81,00,00,00,
131163288,0000001C4,false,Rx,0,7,84,00,82,00,94,FF,FF,00,
131164368,0000001C5,false,Rx,0,7,86,00,80,00,94,FF,FF,00,
131165412,0000002BB,false,Rx,0,5,F0,FD,83,00,F2,00,00,00,
131166460,000000302,false,Rx,0,7,FF,FF,0A,80,FF,FF,FF,00,
131170364,0000001F6,false,Rx,0,2,80,F0,00,00,00,00,00,00,
131181520,000000297,false,Rx,0,7,96,E9,F0,EC,F0,F0,FC,00,
131184824,0000005E7,false,Rx,0,8,99,01,0A,29,01,00,00,00,
131194876,0000000A5,false,Rx,0,8,D9,FA,0E,E8,80,3C,0B,F1,
131196516,0000002BF,false,Rx,0,3,A7,F1,16,00,00,00,00,00,
131206536,0000002F0,false,Rx,0,3,74,30,FF,00,00,00,00,00,
131207476,000000246,false,Rx,0,5,0C,F4,00,FC,FF,00,00,00,
131208840,000000130,false,Rx,0,5,05,F0,FC,FF,FF,00,00,00,
131229088,0000001B3,false,Rx,0,8,FC,B8,00,FE,04,FF,80,ED,
131245408,0000001A6,false,Rx,0,8,41,00,40,00,3F,00,A0,FC,
131249120,000000281,false,Rx,0,2,D6,F3,00,00,00,00,00,00,
131254736,00000012F,false,Rx,0,8,38,71,8A,DD,F1,05,33,0B,
131255908,0000000E4,false,Rx,0,8,0F,F7,88,82,22,FF,7F,8E,
131257008,000000199,false,Rx,0,6,B1,F7,CE,7E,0A,A0,00,00,
131258004,00000019A,false,Rx,0,6,AA,F7,99,7E,00,20,00,00,
131259000,00000019F,false,Rx,0,6,65,F7,0A,80,00,20,00,00,
131260116,000000289,false,Rx,0,8,7A,F0,E0,E0,E1,00,0C,00,
131261208,0000001A1,false,Rx,0,5,B3,CB,00,00,81,00,00,00,
131262152,0000001C4,false,Rx,0,7,84,00,82,00,9E,FF,FF,00,
131263232,0000001C5,false,Rx,0,7,86,00,80,00,9E,FF,FF,00,
131264276,0000002BB,false,Rx,0,5,BF,F0,83,00,F2,00,00,00,
131279988,0000003FB,false,Rx,0,6,C7,90,01,10,F0,48,00,00,
131294908,0000000A5,false,Rx,0,8,11,F0,0C,D8,80,3E,0B,F1,
131296120,0000003F9,false,Rx,0,8,0C,15,82,36,7A,78,0F,47,
131297208,0000002BF,false,Rx,0,3,A7,F1,16,00,00,00,00,00,
131308800,000000130,false,Rx,0,5,05,F0,FC,FF,FF,00,00,00,
131329084,0000001B3,false,Rx,0,8,FC,B8,00,F0,04,FF,80,DF,
131345400,0000001A6,false,Rx,0,8,41,00,40,00,3F,00,30,FE,
131348988,000000173,false,Rx,0,8,E3,F1,08,02,20,08,F2,D7,
131350072,000000281,false,Rx,0,2,D5,F3,00,00,00,00,00,00,
131350956,0000002ED,false,Rx,0,3,AF,FA,00,00,00,00,00,00,
131354220,000000573,false,Rx,0,8,00,00,00,00,BC,0A,00,73,
131355392,0000000E4,false,Rx,0,8,3B,F2,88,82,22,FF,7F,8E,
131356544,00000012F,false,Rx,0,8,DF,72,8A,DD,F1,05,33,0B,
131357644,000000199,false,Rx,0,6,F0,F2,D4,7E,0A,A0,00,00,
131358640,00000019A,false,Rx,0,6,E8,F2,98,7E,00,20,00,00,
131359636,00000019F,false,Rx,0,6,5C,F2,F1,7F,00,20,00,00,
131360724,000000289,false,Rx,0,8,C0,F2,E0,E0,E1,00,0C,00,
131361820,00000018F,false,Rx,0,5,0A,80,F1,FF,FF,00,00,00,
131362756,0000001A1,false,Rx,0,5,08,C1,00,00,81,00,00,00,
131363696,0000001C4,false,Rx,0,7,84,00,82,00,A8,FF,FF,00,
131364788,0000001C5,false,Rx,0,7,86,00,80,00,A8,FF,FF,00,
131365824,0000001D6,false,Rx,0,2,F0,CC,00,00,00,00,00,00,
131367612,0000001EA,false,Rx,0,2,FF,FF,00,00,00,00,00,00,
131368400,0000002BB,false,Rx,0,5,98,F2,83,00,F2,00,00,00,
131369344,0000002F7,false,Rx,0,6,02,99,51,11,11,F1,00,00,
131370328,0000001EE,false,Rx,0,2,00,FF,00,00,00,00,00,00,
131371120,000000302,false,Rx,0,7,FF,FF,0A,80,FF,FF,FF,00,
131372156,0000003E6,false,Rx,0,2,FF,FF,00,00,00,00,00,00,
131380892,000000297,false,Rx,0,7,5C,EA,F0,EC,F0,F0,FC,00,
131394844,0000000A5,false,Rx,0,8,08,F5,08,88,80,50,0B,F1,
131397424,0000002BF,false,Rx,0,3,A7,F1,16,00,00,00,00,00,
131408796,000000130,false,Rx,0,5,05,F0,FC,FF,FF,00,00,00,
131429072,0000001B3,false,Rx,0,8,FC,B8,00,F1,04,FF,80,E0,
131431184,0000000EC,false,Rx,0,8,11,11,04,00,01,08,FF,FF,
131445392,0000001A6,false,Rx,0,8,41,00,40,00,3F,00,C0,FF,
131448064,0000001B9,false,Rx,0,2,3C,FF,00,00,00,00,00,00,
131448844,000000281,false,Rx,0,2,D7,F3,00,00,00,00,00,00,
131449928,0000002C4,false,Rx,0,8,24,2D,FF,64,64,64,00,F0,
131454732,00000012F,false,Rx,0,8,82,73,8A,DD,F1,05,33,0B,
131455904,0000000E4,false,Rx,0,8,3A,FC,88,82,22,FF,7F,8E,
131457004,000000199,false,Rx,0,6,8F,FC,D2,7E,0A,A0,00,00,
131458000,00000019A,false,Rx,0,6,B6,FC,AA,7E,00,20,00,00,
131459000,00000019F,false,Rx,0,6,9A,FC,EF,7F,00,20,00,00,
131460148,000000289,false,Rx,0,8,13,F4,E0,E0,E1,00,0C,00,
131461240,0000001A1,false,Rx,0,5,FC,C6,00,00,81,00,00,00,
131462184,0000001C4,false,Rx,0,7,84,00,82,00,B2,FF,FF,00,
131463276,0000001C5,false,Rx,0,7,86,00,80,00,B2,FF,FF,00,
131464320,0000002BB,false,Rx,0,5,F1,F4,83,00,F2,00,00,00,
131494844,0000000A5,false,Rx,0,8,C8,FA,09,A8,80,42,0B,F1,
131497788,0000002BF,false,Rx,0,3,A7,F1,16,00,00,00,00,00,
131508792,000000130,false,Rx,0,5,05,F0,FC,FF,FF,00,00,00,
131529052,0000001B3,false,Rx,0,8,FC,B8,00,F2,04,FF,80,E1,
131545384,0000001A6,false,Rx,0,8,41,00,40,00,3F,00,50,F1,
131548004,000000281,false,Rx,0,2,D2,F3,00,00,00,00,00,00,
131549280,000000173,false,Rx,0,8,6D,F6,08,02,20,08,F2,D7,
131550360,0000002CA,false,Rx,0,2,66,6F,00,00,00,00,00,00,
131554704,00000012F,false,Rx,0,8,B6,74,8A,DD,F2,05,33,0B,
131555876,0000000E4,false,Rx,0,8,0F,F7,88,82,22,FF,7F,8E,
131556972,000000199,false,Rx,0,6,46,F7,D2,7E,0A,A0,00,00,
131557972,00000019A,false,Rx,0,6,7A,F7,87,7E,00,20,00,00,
131558968,00000019F,false,Rx,0,6,1F,F7,F9,7F,00,20,00,00,
131560084,000000289,false,Rx,0,8,A9,F6,E0,E0,E1,00,0C,00,
131561176,00000018F,false,Rx,0,5,0A,80,F1,FF,FF,00,00,00,
131562120,0000001A1,false,Rx,0,5,B3,CB,00,00,81,00,00,00,
131563064,0000001C4,false,Rx,0,7,84,00,82,00,BC,FF,FF,00,
131564136,0000001C5,false,Rx,0,7,86,00,80,00,BC,FF,FF,00,
131565180,0000002BB,false,Rx,0,5,D6,F6,83,00,F2,00,00,00,
131566184,000000302,false,Rx,0,7,FF,FF,0A,80,FF,FF,FF,00,
131567424,000000578,false,Rx,0,8,00,00,00,00,20,00,00,78,
131580824,000000297,false,Rx,0,7,1A,EB,F0,EC,F0,F0,FC,00,
131594848,0000000A5,false,Rx,0,8,49,F0,0A,98,80,4A,0B,F1,
131598424,0000002F9,false,Rx,0,6,00,FF,00,08,FF,F0,00,00,
131599404,0000002BF,false,Rx,0,3,A7,F1,16,00,00,00,00,00,
131608792,000000130,false,Rx,0,5,05,F0,FC,FF,FF,00,00,00,
131629052,0000001B3,false,Rx,0,8,FC,B8,00,F3,04,FF,80,E2,
131645368,0000001A6,false,Rx,0,8,41,00,40,00,3F,00,E0,F2,
131648700,000000281,false,Rx,0,2,D6,F3,00,00,00,00,00,00,
131654716,00000012F,false,Rx,0,8,EB,75,8A,DD,F2,05,33,0B,
131655880,0000000E4,false,Rx,0,8,3B,F2,88,82,22,FF,7F,8E,
131656980,000000199,false,Rx,0,6,D5,F2,C4,7E,0A,A0,00,00,
131657980,00000019A,false,Rx,0,6,84,F2,B3,7E,00,20,00,00,
131658976,00000019F,false,Rx,0,6,26,F2,02,80,00,20,00,00,
131660084,000000289,false,Rx,0,8,A8,F8,E0,E0,E1,00,0C,00,
131661176,0000001A1,false,Rx,0,5,08,C1,00,00,81,00,00,00,
131662132,0000001C4,false,Rx,0,7,84,00,82,00,C6,FF,FF,00,
131663232,0000001C5,false,Rx,0,7,86,00,80,00,C6,FF,FF,00,
131664276,0000002BB,false,Rx,0,5,23,F8,83,00,F2,00,00,00,
131672220,000000328,false,Rx,0,6,82,44,EF,11,0E,22,00,00,
131677620,0000005F8,false,Rx,0,8,13,FF,C0,78,FF,FF,FF,FF,
131694840,0000000A5,false,Rx,0,8,F1,F5,0A,B8,80,3C,0B,F1,
131698532,0000002BF,false,Rx,0,3,A7,21,17,00,00,00,00,00,
131708816,000000567,false,Rx,0,8,00,00,00,00,20,00,00,67,
131709900,000000130,false,Rx,0,5,05,F0,FC,FF,FF,00,00,00,
131729060,0000001B3,false,Rx,0,8,FC,B8,00,F4,04,FF,80,E3,
131745368,0000001A6,false,Rx,0,8,41,00,40,00,3F,00,70,F4,
131746796,000000510,false,Rx,0,8,00,00,00,00,FF,FF,00,10,
131748924,000000173,false,Rx,0,8,8B,FB,08,02,20,08,F2,D7,
131750008,000000281,false,Rx,0,2,D2,F3,00,00,00,00,00,00,
131754776,00000012F,false,Rx,0,8,B6,76,8A,DD,F1,05,33,0B,
131755948,0000000E4,false,Rx,0,8,3A,FC,88,82,22,FF,7F,8E,
131757052,000000199,false,Rx,0,6,35,FC,D1,7E,0A,A0,00,00,
131758048,00000019A,false,Rx,0,6,96,FC,97,7E,00,20,00,00,
131759044,00000019F,false,Rx,0,6,8A,FC,01,80,00,20,00,00,
131760208,000000289,false,Rx,0,8,12,FA,E0,E0,E1,00,0C,00,
131761300,00000018F,false,Rx,0,5,0A,80,F1,FF,FF,00,00,00,
131762244,0000001A1,false,Rx,0,5,FC,C6,00,00,81,00,00,00,
131763180,0000001C4,false,Rx,0,7,84,00,82,00,D0,FF,FF,00,
131764264,0000001C5,false,Rx,0,7,86,00,80,00,D0,FF,FF,00,
131765308,0000002BB,false,Rx,0,5,04,FA,83,00,F2,00,00,00,
131766336,000000302,false,Rx,0,7,FF,FF,0A,80,FF,FF,FF,00,
131780540,000000297,false,Rx,0,7,D5,EC,F0,EC,F0,F0,FC,00,
131794840,0000000A5,false,Rx,0,8,44,FA,0B,A8,80,42,0B,F1,
131798996,0000002BF,false,Rx,0,3,A7,21,17,00,00,00,00,00,
131800884,0000003D3,false,Rx,0,2,00,00,00,00,00,00,00,00,
131808784,000000130,false,Rx,0,5,05,F0,FC,FF,FF,00,00,00,
131809716,000000306,false,Rx,0,2,AC,F7,00,00,00,00,00,00,
131829044,0000001B3,false,Rx,0,8,FC,B8,00,F5,04,FF,80,E4,
131845364,0000001A6,false,Rx,0,8,41,00,40,00,3F,00,00,F6,
131848696,000000281,false,Rx,0,2,D2,F3,00,00,00,00,00,00,
131854684,00000012F,false,Rx,0,8,EB,77,8A,DD,F1,05,33,0B,
131855856,0000000E4,false,Rx,0,8,0F,F7,88,82,22,FF,7F,8E,
131856952,000000199,false,Rx,0,6,95,F7,D7,7E,0A,A0,00,00,
131857952,00000019A,false,Rx,0,6,79,F7,9C,7E,00,20,00,00,
131858948,00000019F,false,Rx,0,6,77,F7,F6,7F,00,20,00,00,
131860104,000000289,false,Rx,0,8,C1,FC,E0,E0,E1,00,0C,00,
131861196,0000001A1,false,Rx,0,5,B3,CB,00,00,81,00,00,00,
131862140,0000001C4,false,Rx,0,7,84,00,82,00,DA,FF,FF,00,
131863232,0000001C5,false,Rx,0,7,86,00,80,00,DA,FF,FF,00,
131864272,0000002BB,false,Rx,0,5,6D,FC,83,00,F2,00,00,00,
131894856,0000000A5,false,Rx,0,8,1E,F0,0C,D8,80,34,0B,F1,
131899336,0000002BF,false,Rx,0,3,AB,21,17,00,00,00,00,00,
131908772,000000130,false,Rx,0,5,05,F0,FC,FF,FF,00,00,00,
131909704,0000003B0,false,Rx,0,2,FE,FF,00,00,00,00,00,00,
131929044,0000001B3,false,Rx,0,8,FC,B8,00,F6,04,FF,80,E5,
131945376,0000001A6,false,Rx,0,8,41,00,40,00,3F,00,90,F7,
131949044,000000173,false,Rx,0,8,E3,F1,08,02,20,08,F2,D7,
131950128,000000281,false,Rx,0,2,D6,F3,00,00,00,00,00,00,
131950924,0000002C4,false,Rx,0,8,BB,2D,FF,64,64,64,00,F0,
131954676,00000012F,false,Rx,0,8,B7,78,8A,DD,F1,05,33,0B,
131955852,0000000E4,false,Rx,0,8,3B,F2,88,82,22,FF,7F,8E,
131956952,000000199,false,Rx,0,6,D4,F2,CD,7E,0A,A0,00,00,
131957952,00000019A,false,Rx,0,6,A1,F2,A3,7E,00,20,00,00,
131958948,00000019F,false,Rx,0,6,10,F2,E7,7F,00,20,00,00,
131960048,000000289,false,Rx,0,8,7B,FE,E0,E0,E1,00,0C,00,
131961144,0000002BB,false,Rx,0,5,4A,FE,83,00,F2,00,00,00,
131962084,00000018F,false,Rx,0,5,0A,80,F1,FF,FF,00,00,00,
131963024,0000001A1,false,Rx,0,5,08,C1,00,00,81,00,00,00,
131963968,0000001C4,false,Rx,0,7,84,00,82,00,E4,FF,FF,00,
131966032,0000001C5,false,Rx,0,7,86,00,80,00,E4,FF,FF,00,
131967080,000000302,false,Rx,0,7,FF,FF,0A,80,FF,FF,FF,00,
131980368,000000297,false,Rx,0,7,93,ED,F0,EC,F0,F0,FC,00,
131994844,0000000A5,false,Rx,0,8,17,F5,0B,A8,80,48,0B,F1,
131996068,000000573,false,Rx,0,8,00,00,00,00,BC,0A,00,73,
131999720,0000002BF,false,Rx,0,3,AB,21,17,00,00,00,00,00,
132008776,000000130,false,Rx,0,5,05,F0,FC,FF,FF,00,00,00,
132029036,0000001B3,false,Rx,0,8,FC,B8,00,F7,04,FF,80,E6,
132045368,0000001A6,false,Rx,0,8,41,00,40,00,3F,00,20,F9,
132048608,000000281,false,Rx,0,2,CF,F3,00,00,00,00,00,00,
132054696,00000012F,false,Rx,0,8,EA,79,8A,DD,F1,05,33,0B,
132055868,0000000E4,false,Rx,0,8,3A,FC,88,82,22,FF,7F,8E,
132056972,000000199,false,Rx,0,6,35,FC,D1,7E,0A,A0,00,00,
132057968,00000019A,false,Rx,0,6,D8,FC,93,7E,00,20,00,00,
132058964,00000019F,false,Rx,0,6,6D,FC,F3,7F,00,20,00,00,
132060092,000000289,false,Rx,0,8,27,F1,E0,E0,E1,00,0C,00,
132061188,0000001A1,false,Rx,0,5,FC,C6,00,00,81,00,00,00,
132062128,0000001C4,false,Rx,0,7,84,00,82,00,EE,FF,FF,00,
132063232,0000001C5,false,Rx,0,7,86,00,80,00,EE,FF,FF,00,
132064280,0000002BB,false,Rx,0,5,22,F1,83,00,F2,00,00,00,
132094856,0000000A5,false,Rx,0,8,1B,FA,0A,C8,80,38,0B,F1,
132100216,0000002BF,false,Rx,0,3,AB,21,17,00,00,00,00,00,
132108776,000000130,false,Rx,0,5,05,F0,FC,FF,FF,00,00,00,
132110696,00000032E,false,Rx,0,8,FF,FF,FF,58,B8,FF,FF,3F,
132129064,0000001B3,false,Rx,0,8,FC,B8,00,F8,04,FF,80,E7,
132145356,0000001A6,false,Rx,0,8,41,00,40,00,3F,00,B0,FA,
132149036,000000173,false,Rx,0,8,6D,F6,08,02,20,08,F2,D7,
132150120,000000281,false,Rx,0,2,D5,F3,00,00,00,00,00,00,
132154848,0000000E4,false,Rx,0,8,0F,F7,88,82,22,FF,7F,8E,
132155988,00000012F,false,Rx,0,8,B7,7A,8A,DD,F2,05,33,0B,
132157084,000000199,false,Rx,0,6,B0,F7,C7,7E,0A,A0,00,00,
132158084,00000019A,false,Rx,0,6,8A,F7,A4,7E,00,20,00,00,
132159080,00000019F,false,Rx,0,6,DE,F7,00,80,00,20,00,00,
132160196,000000289,false,Rx,0,8,9D,F3,E0,E0,E1,00,0C,00,
132161288,00000018F,false,Rx,0,5,0A,80,F1,FF,FF,00,00,00,
